raw_affiliation,DOI
"Department of Dermatology, Hospital Universitario Infanta Leonor, Madrid, Spain",2
"Hospital Universitari Joan XXIII de Tarragona, Tarragona, Spain",2
"Bellvitge University Hospital, Department of Psychiatry, Bellvitge Biomedical Research Institute (IDIBELL), Neurosciences Group - Psychiatry and Mental Health, Barcelona, Spain",2
"Lipid Clinic, Endocrinology and Nutrition Service, Institut d’Investigacions Biomèdiques August Pi Sunyer (IDIBAPS), Hospital Clínic, 08036 Barcelona, Spain",2
"Lipid Unit, ALTHAIA, Xarxa Assistencial Universitària de Manresa, Spain",2
"Hospital Universitari Son Espases, Palma de Mallorca, Spain",2
"Hospital Universitari Sant Joan de Reus-Laboratori de Referència del Camp de Tarragona i de les Terres de l'Ebre, Reus, Spain",2
"Department of Dermatology, Hospital Universitario Reina Sofía, Cordoba, Spain",2
"Department of Dermatology, Hospital Universitario San Cecilio, Granada, Spain",2
"Department of Dermatology, Hospital Universitario Virgen de la Victoria, Málaga, Spain",2
"Bellvitge Biomedical Research Institute (IDIBELL), 08907 L'Hospitalet de Llobregat, Spain",2
"Lipid Unit, Department of Internal Medicine, IDIBELL-Hospital Universitari de Bellvitge, L’Hospitalet de Llobregat, FIPEC, 08908 Barcelona, Spain",2
"Lipid Unit, Hospital Mutua Terrasa, Barcelona, Spain",2
"Lipid Clinic, Endocrinology and Nutrition Service, Institut d'Investigations Biomèdiques August Pi I Sunyer (IDIBAPS), Hospital Clínic, Barcelona, Spain",2
Universidad de Santiago de Compostela,2
"Department of Electronic and Biomedical Engineering, Universitat de Barcelona, 08028 Barcelona, Spain",2
"Department of Infectious Diseases, Hospital Clinic of Barcelona-IDIBAPS, University of Barcelona, Barcelona, Spain",2
"Navarra Institute for Health Research (IdiSNA), Pamplona, Navarra, Spain",2
"Department of Infectious Diseases, Hospital Clinic de Barcelona, Barcelona, Spain",2
"Barcelona City Research Support Unit, University Institute for Research in Primary Care Jordi Gol, Barcelona, Spain",2
"Universidade da Coruña, GRICA Group, Centro de Investigacións Científicas Avanzadas (CICA), Rúa as Carballeiras, 15071, A Coruña, Spain",2
Universitat Autonoma de Barcelona,2
"Gregorio Marañón Health Research Institute (IISGM), Madrid, Spain",2
"Group for Biomedical Research in Sepsis (BioSepsis), Instituto de Investigación Biomédica de Salamanca (IBSAL), Paseo de San Vicente, Salamanca, Spain",2
"Department of Infectious Diseases, Hospital Universitario Cruces, Barakaldo, Spain",2
"Group for Biomedical Research in Sepsis (BioSepsis), Instituto de Investigación Biomédica de Salamanca (IBSAL), Salamanca, Spain",2
"Group of Applied Clinical Research in Hematology, Cancer Research Program-IMIM (Hospital del Mar Medical Research Institute), Barcelona, Spain",2
Universitat Autònoma de Barcelona (UAB) Barcelona Spain,2
Department of Endocrinology Institut d` Investigacions Biomédiques August Pi Sunyer (IDIBAPS) Hospital Clinic University of Barcelona  Barcelona Spain,2
"Group of Evaluation of Health Determinants and Health Policies, Department of Basic Sciences, Universitat Internacional de Catalunya, Sant Cugat Del Vallès, Spain",2
"Group of Evaluation of Health Determinants and Health Policies, Department of Basic Sciences, Universitat Internacional de Catalunya, Sant Cugat del Vallès, Spain",2
"Group of Investigation in Interactions Gene-Environment and Health (GIIGAS), Institute of Biomedicine (IBIOMED), University of León, León, Spain",2
"Nanoscience and Nanotechnology Institute (IN2UB), University of Barcelona, Martí i Franquès 1, 08028 Barcelona, Spain",2
"Universitat Autònoma de Barcelona, 08193 Bellaterra, Spain",2
"Nanomalaria Group, Institute for Bioengineering of Catalonia (IBEC), The Barcelona Institute of Science and Technology, Baldiri Reixac 10-12, 08028 Barcelona, Spain",2
"BETA Technological Center, University of Vic–University of Central Catalonia, Carrer de la Laura 13, 08500, Vic, Catalonia, Spain",2
Universitat Autònoma de Barcelona  Bellaterra Barcelona 08193 Spain,2
"Barcelona Institute for Global Health (ISGlobal, Hospital Clínic-Universitat de Barcelona), Barcelona, Spain",2
"Lipids and Vascular Risk Unit, Internal Medicine, Hospital Universitario de Bellvitge-IBIDELL, Hospitalet de Llobregat, Barcelona, Spain",2
"Department of Dermatology, Hospital del Mar-Parc de Salut Mar, Barcelona, Spain",2
"Universidad Autónoma de Barcelona, Barcelona, España",2
"Universidad Autónoma de Madrid, Madrid, España",2
"Lipids and Vascular Risk Unit, Internal Medicine, Hospital Universitario de Bellvitge-IDIBELL, Hospitalet de Llobregat, Barcelona Spain",2
"Universidad Complutense de Madrid (UCM), Madrid, Spain",2
"Barcelona Institute for Global Health (ISGlobal), Barcelona, Catalonia, Spain",2
"Geriatrics Department, Hospital del Mar, 08003 Barcelona, Spain",2
"Barcelona Institute for Global Health (ISGlobal) and Centro de Investigación Biomédica en Red en Epidemiologia Y Salud Pública (CIBERESP), Barcelona, Spain",2
"Lipids and Vascular Risk Unit, Internal Medicine, University Hospital of Bellvitge-IDIBELL, Hospitalet de Llobregat, 08907 Barcelona, Spain",2
Universidad de Oviedo. CIBERSAM. ISPA. SESPA,2
"Universidad Francisco de Vitoria, Madrid, Spain",2
"Department of Diabetes, Endocrinology and Nutrition, Dr Josep Trueta University Hospital, Girona, Spain",2
"Liver Section, Gastroenterology Department, Hospital del Mar, 08003 Barcelona, Spain",2
"Liver Section, Gastroenterology Department, Hospital del Mar, Barcelona, Spain",2
Department of Ecology University of Barcelona Barcelona Catalonia Spain,2
"Department of Ecology, University of Barcelona, Barcelona, Catalonia, Spain",2
"Department of Infectious Diseases, Hospital Clinic, IDIBAPS, Barcelona, Spain",2
"Department of Infectious Diseases, Hospital Clinic, Barcelona, Spain",2
"Navarra Institute of Health Research (IdiSNA), Pamplona, Spain",2
"Barcelona Clinic Schizophrenia Unit, Hospital Clinic of Barcelona, Neuroscience Institute, University of Barcelona, August Pi I Sunyer Biomedical Research Institute (IDIBAPS), Spain",2
"Barcelona Clinic Schizophrenia Unit, Hospital Clinic of Barcelona, Neuroscience Institute, Spain",2
"Universidad Complutense, Madrid, Spain",2
"Biomedical Research Networking Centre in Epidemiology and Public Health (CIBERESP), Instituto de Salud Carlos III, Madrid, Spain",2
"Laboratory Medicine Department. Hospital Universitario de La Princesa, Madrid, Spain",2
"Gastroenterology Department, Hospital Universitario Miguel Servet, Zaragoza, Spain",2
"Department of Critical Care Medicine, CHUS, Complejo Hospitalario Universitario de Santiago, Santiago, Spain",2
Department of Dermatology,2
"Department of Internal Medicine, Hospital de Sant Joan Despi Moises Broggi, Sant Joan Despi, Spain",2
"Neurology Department, Hospital Universitario Central de Asturias, Oviedo, Spain",2
Department of Dermatology Hospital Universitari Germans Trials i Pujol Institut d'Investigació GermansTrias i Pujol Universitat Autònoma de Barcelona Departament de Medicina Badalona Barcelona Spain,2
"Neurology Department, Hospital Mútua Terrassa, Terrassa, Spain",2
"Gastroenterology Department, Hospital Universitario de Burgos, Burgos, Spain",2
"Bioaraba Health Research Institute, Cardiovascular, Respiratory and Metabolic Area, Osakidetza Basque Health Service, Araba University Hospital, University of the Basque Country UPV/EHU, 01009 Vitoria-Gasteiz, Spain",2
"Unidad de Medicina Interna, Hospital Universitario Fundación Alcorcón, Universidad Rey Juan Carlos, Alcorcón, Madrid, España",2
"Laboratory of Molecular Physiology, Department of Experimental and Health Sciences, Universitat Pompeu Fabra, 08003 Barcelona, Spain",2
"Department of Internal Medicine, Hospital Universitari Germans Trias i Pujol and Institut de Recerca Germans Trias i Pujol (HUGTiP-IGTP), Badalona, Spain",2
"Department of Internal Medicine, Hospital Universitari Germans Trias i Pujol and Institut de Recerca Germans Trias i Pujol (HUGTiP-IGTP), 08916 Badalona, Spain",2
Department of Dermatology Hospital del Mar Institut Mar d'Investigacions Mèdiques Universitat Autònoma de Barcelona (UAB) and Universitat Pompeu Fabra (UPF)  Barcelona Spain,2
"Hospital Universitario Marqués de Valdecilla, Santander, Spain",2
Department of Dermatology Hospital del Mar Universitat Autònoma de Barcelona  Barcelona Spain,2
"Hospital Universitario Marques de Valdecilla. IDIVAL. Santander, Spain",2
"Hospital Universitario Marques de Valdecilla, IDIVAL, Santander, Spain",2
"Biomedical Research Institute INCLIVA, Fundación Investigación Hospital Clínico de Valencia, Valencia, Spain",2
"Biomedical Research Institute August Pi i Sunyer (IDIBAPS), Hospital Clinic of Barcelona, Barcelona, Spain",2
"Unidad de Medicina Intensiva, Hospital Universitario Virgen de Valme, Sevilla, Spain",2
"Hospital Universitario Torrejón- Universidad Francisco de Vitoria, Madrid, Spain",2
"Department of Internal Medicine, Maimonides Biomedical Research Institute of Cordoba (IMIBIC), Reina Sofia University Hospital, University of Córdoba, Córdoba, Spain",2
"Department of Internal Medicine, Maimonides Biomedical Research Institute of Cordoba (IMIBIC), Reina Sofia University Hospital, University of Cordoba, Cordoba, Spain;",2
"Bipolar Disorder Program, Institute of Neuroscience, Hospital Clinic, University of Barcelona, IDIBAPS, CIBERSAM, Barcelona, Spain",2
"Department of Clinical and Health Psychology, Autonomous University of Barcelona, 08193 Bellaterra, Spain",2
"Biostatistics Unit, IDIBELL, Barcelona, Spain",2
"Department of Clinical and Health Psychology, Autonomous University of Barcelona, Cerdanyola del Vallès, Spain",2
"Department of Internal Medicine, Institutd'Investigacions Biomèdiques August Pi Sunyer (IDIBAPS), Hospital Clinic, University of Barcelona, Barcelona, Spain",2
"Department of Internal Medicine, Institut d’Investigacions Biomèdiques August Pi Sunyer (IDIBAPS), Hospital Clinic, University of Barcelona, Barcelona, Spain",2
"Gastroenterology Department, Hospital Universitari Mútua Terrassa, Terrassa, Spain",2
"Neurology Department, IMIM-Hospital del Mar, Barcelona, Spain",2
"Department of Internal Medicine, IDIBAPS, Hospital Clínic, University of Barcelona, Barcelona, Spain",2
"Hospital Universitario Río Hortega, Valladolid, Spain",2
"Department of Clinical and Health Psychology, Universitat Autònoma de Barcelona, Cerdanyola del Vallès, Barcelona, Spain",2
"Biomedicine Institute of Sevilla (IBiS)/CSIC, Seville, Spain",2
"Neurology Department, Hospital del Mar, 08003 Barcelona, Spain",2
"Gastroenterology Department, Hospital Universitario Central de Asturias, Oviedo, Spain",2
"Department of Cognition, Development and Educational Psychology, University of Barcelona, 08035, Barcelona, Spain",2
"Department of Cognition, Development and Educational Psychology, University of Barcelona, Barcelona, Spain",2
"Biomedical Research in Heart Diseases, IMIM (Hospital del Mar Medical Research Institute), Barcelona, Spain",2
"Biomedical Research Networking Centre on Respiratory Diseases (CIBERES), Madrid, Spain",2
"Biomedical Research Networking Centre on Respiratory Diseases (CIBERES), 28029 Madrid, Spain",2
"Biomedical Research Networking Centre in Mental Health (CIBERSAM), Madrid, Spain",2
"Hospital Universitario San Cecilio, Granada, Spain",2
"Department of Dermatology, Hospital Joan XXIII, Tarragona, Spain",2
"Department of Dermatology, Hospital Moisès Broggi, Barcelona, Spain",2
"Hospital Universitario Central de Asturias, and Instituto de Investigación Sanitaria del Principado de Asturias (ISPA)  Oviedo Spain",2
"Department of Dermatology, Hospital Parc Taulí, Barcelona, Spain",2
"Department of Dermatology, Hospital Puerta de Hierro, Madrid, Spain",2
"Department of Dermatology, Hospital Ramón y Cajal, Madrid, Spain",2
"Neurobiology of Behaviour Research Group (GReNeC-NeuroBio), Department of Medicine and Life Sciences, Universitat Pompeu Fabra, Barcelona, Spain",2
"Neurobiology of Behaviour Research Group (GReNeC-NeuroBio), Department of Experimental and Health Sciences, Universitat Pompeu Fabra, 08003 Barcelona, Spain",2
"Department of Dermatology, Hospital Universitari Arnau de Vilanova - Institut de Recerca Biomèdica de Lleida, Lleida, Spain",2
"Department of Internal Medicine Hospital Clinic, IDIBAPS, University of Barcelona, Barcelona, Spain",2
"Hospital Universitario Araba-Santiago, Vitoria-Gasteiz, Spain",2
"Laboratory of Neuropharmacology, Department of Experimental and Health Sciences, Universitat Pompeu Fabra, Barcelona, Spain",2
"Hospital Universitario Araba-Santiago, Instituto de Investigación Sanitaria Bioaraba, Universidad del País Vasco, Spain",2
"Department of Dermatology, Hospital Universitari Germans Trias i Pujol, Badalona, Universidad Autónoma de Barcelona, Barcelona, Spain",2
"Neurobiology Unit, Program in Neurosciences and Institute of Biotechnology and Biomedicine (BIOTECMED), Universitat de València, Burjassot, Spain",2
"Lipid Clinic, Department of Endocrinology and Nutrition, Institut D'Investigacions Biomèdiques August Pi Sunyer (IDIBAPS), Hospital Clínic, Barcelona, Spain",2
"Bioaraba Health Research Institute, Osakidetza Basque Health Service, Araba University Hospital, Vitoria-Gasteiz, Spain",2
"Department of Dermatology, Hospital Universitari Germans Trias i Pujol, Universitat Autònoma de Barcelona, IGTP, Badalona, Spain",2
"Department of Dermatology, Hospital Universitari Mútua Terrassa, Barcelona, Spain",2
"Lipid Clinic, Department of Endocrinology and Nutrition, Institut d'Investigacions Biomèdiques August Pi Sunyer (IDIBAPS), Hospital Clínic, 08036 Barcelona, Spain",2
"Neuro-Oncology Unit, Bellvitge University Hospital-ICO (IDIBELL), Avinguda de la Gran Via de l'Hospitalet, 199-203, L'Hospitalet de Llobregat, 08908 Barcelona, Spain",2
"Department of Dermatology, Hospital Universitari Son Espases, Palma, Spain",2
"Department of Dermatology, Hospital Universitari Vall d'Hebron, Universitat Autònoma de Barcelona, Barcelona, Spain",2
"Biochemical Department, Hospital General Universitario Dr. Balmis de Alicante, Alicante, Spain",2
"Laboratory of Neuropharmacology-Neurophar, Department of Experimental and Health Sciences, Universitat Pompeu Fabra (UPF), Barcelona, Spain",2
"Biomedical Research Centre for Diabetes and Metabolic Diseases Network (CIBERDEM), Instituto de Salud Carlos III (ISCIII), 28029 Madrid, Spain",2
"Department of Dermatology, Complexo Hospitalario Universitario de Vigo, Vigo, Spain",2
Hospital Universitario Infanta Sofía  Madrid Spain,2
"Biomedical Imaging Group, Biomedical Research Networking Center in Bioengineering, Biomaterials and Nanomedicine (CIBER-BBN), Barcelona, Spain",2
"Department of Dermatology, Fundación Jiménez Díaz, Madrid, Spain",2
"Department of Internal Medicine, August Pi i Sunyer Biomedical Research Institute (IDIBAPS), Hospital Clinic, University of Barcelona, Barcelona, Spain",2
Unit of Cardiovascular Risk and Nutrition Institut Hospital del Mar de Investigaciones Médicas Municipal d`Investigació Médica (IMIM)  Barcelona Spain,2
"Hospital Universitario Fundación Jiménez Díaz, 28040 Madrid, Spain",2
"Unit of Cardiovascular Risk and Nutrition, Hospital del Mar Institute for Medical Research (IMIM), 08003 Barcelona, Spain",2
"Hospital Universitario Fundación Alcorcón, Madrid, Spain",2
"Hospital Universitario Costa del Sol, Marbella, Spain",2
Hospital Universitario Fundación Alcorcón  Madrid Spain,2
"Department of Dermatology, Hospital Clínic de Barcelona, Universitat de Barcelona, Barcelona, Spain",2
"Neurodevelopment Group [Girona Biomedical Research Institute]-IDIBGI, Institute of Health Assistance (IAS), Parc Hospitalari Martí i Julià, 17190 Girona, Spain",2
"Department of Dermatology, Hospital Fundación Alcorcón, Madrid, Spain",2
"Department of Dermatology, Hospital General Universitario de Alicante-ISABIAL, Alicante, Spain",2
"Unit of Cardiovascular Risk and Nutrition, Institut Hospital del Mar de Investigaciones Médicas Municipal d'Investigació Mèdica (IMIM), 08003 Barcelona, Spain",2
"Department of Dermatology, Hospital General Universitario de Valencia, Valencia, Spain",2
"Department of Dermatology, Hospital General de Granollers, Barcelona, Spain",2
"Unit of Cardiovascular Risk and Nutrition, Institut Hospital del Mar de Investigaciones Médicas Municipal d’Investigació Médica (IMIM), 08003 Barcelona, Spain",2
"Department of Dermatology, Hospital Gregorio Marañón, Madrid, Spain",2
"Unit of Cardiovascular Risk and Nutrition, Institut Hospital del Mar de Investigaciones Médicas, Barcelona, Spain",2
Lipid Clinic Department of Endocrinology and Nutrition Institut d'Investigacions Biomèdiques August Pi Sunyer (IDIBAPS) Hospital Clínic  Barcelona Spain,2
"Department of Experimental and Health Sciences, Pompeu Fabra University, Barcelona, Spain.",2
"Department of Experimental and Health Sciences, Universitat Pompeu Fabra (CEXS-UPF), 08003 Barcelona, Spain",2
"Microbiology Department, Hospital Clinic I Provincial de Barcelona, Institut of Global Health of Barcelona (ISGlobal), Barcelona, Spain",2
Health Research Institute of the Balearic Islands (IdISBa)  Palma de Mallorca Spain,2
"Ace Alzheimer Center Barcelona - Universitat Internacional de Catalunya, Barcelona, Spain",2
"University of the Basque Country, Vitoria, Spain",2
"Microbiology Department, Centre Diagnòstic Biomèdic, Hospital Clínic, Barcelona, Spain",2
"Health Research Institute of the Balearic Islands (IdISBa), 07120, Palma de Mallorca, Spain",2
"Health Research Institute of the Balearic Islands (IdISBa), Hospital Son Espases, Palma de Mallorca, Spain",2
"ARADyAL Research Network, Barcelona, Spain",2
"Universitat Autònoma de Barcelona, Barcelona, Catalonia, Spain",2
"Department of Experimental and Health Sciences, Universitat Pompeu Fabra, 08002 Barcelona, Spain",2
"Health Research Institute of the Balearic Islands (IdISBa), University Hospital Son Espases, Palma, Spain",2
"Department of Geriatrics, Hospital del Mar, 08003 Barcelona, Spain",2
"ALBA Synchrotron Light Source, 08290 Cerdanyola del Vallès, Spain",2
"Department of Experimental and Health Sciences, Universitat Pompeu Fabra, Doctor Aiguader 88, 08003 Barcelona, Spain",2
"Department of Experimental and Health Sciences, Universitat Pompeu Fabra, Parc de Recerca Biomèdica de Barcelona, Barcelona, Spain",2
AFIN Research Group and Outreach Centre Autonomous University of Barcelona  Cerdanyola del Vallès Spain,2
"Hestia Chair in Integrated Health and Social Care, School of Medicine, Universitat Internacional de Catalunya, Barcelona, Spain",2
"Department of Geography, Environmental Management and Energy Studies, University of Johannesburg, Corner Ditton and University Avenue, Auckland Park, Johannesburg, South Africa",2
"Methodology and Biostatistics Support Unit, Institut Hospital del Mar d'Investigacions Mèdiques (IMIM), Barcelona, Spain",2
"Health Services Research Group, IMIM (Institut Hospital del Mar d'Investigacions Mèdiques), CIBERESP, Pompeu Fabra University, Barcelona, Spain",2
"Health Research Institute of the Balearic Islands (IdISBa), Palma, Spain",2
"University of Barcelona, Barcelona 08028, Spain",2
"Agència de Salut Pública de Barcelona, Barcelona, España",2
"Head of Advanced Practice Nurses, Hospital del Mar, Parc de Salut Mar, Barcelona, Spain",2
"Department of Evolutionary Biology, Ecology and Environmental Sciences, University of Barcelona, Barcelona, Spain",2
"Department of Health and Experimental Sciences, Universitat Pompeu Fabra, 08003 Barcelona, Spain",2
"Department of Health and Experimental Sciences (CEXS), Universitat Pompeu Fabra (UPF), 08035 Barcelona, Spain",2
"Department of Health Sciences, Center for Advanced Studies in Olive Grove and Olive Oils, University of Jaen, Jaen, Spain",2
"Hospital Clinic, Institute of Neuroscience, University of Barcelona, IDIBAPS, CIBERSAM, Barcelona, Spain",2
"Hospital Clinic, Institute of Neuroscience, University of Barcelona, IDIBAPS, Barcelona, Spain",2
"University of Navarra, Department of Preventive Medicine and Public Health, IDISNA, 31008 Pamplona, Spain",2
"Hospital Clinic, Barcelona, Spain",2
"Department of Experimental and Health Sciences, Pompeu Fabra University, 08003 Barcelona, Spain",2
"University of Pompeu Fabra (UPF), Barcelona, Spain",2
"University of Rovira i Virgili, Tarragona, Spain",2
"Department of Gynecology and Obstetrics, Hospital del Mar, 08003 Barcelona, Spain",2
"University of Southampton, Centre for Innovation in Mental Health, Southampton, United Kingdom",2
"University of Valencia, Valencia, Spain",2
"Department of Experimental and Health Sciences, Pompeu Fabra University (CEXS-UPF), Barcelona, Spain",2
"Department of Experimental and Health Sciences, Pompeu Fabra University (UPF), Barcelona, Spain",2
"Health Promotion in Rural Areas Research Group, Gerència Territorial de la Catalunya Central, Institut Català de la Salut, Sant Fruitós de Bages, Spain",2
"Addiction Research Group (GRAd), Neuroscience Research Program, Hospital del Mar Medical Research Institute (IMIM), Barcelona, Spain",2
"Addiction Research Group (GRAd), Neuroscience Research Program, Hospital del Mar Medical Research Institute (IMIM), 08003 Barcelona, Spain",2
"Addiction Program, Institute of Neuropsychiatry and Addictions, Hospital del Mar, Barcelona, Spain",2
"University of Navarra, Mind-Brain Group, Institute for Culture and Society (ICS), Pamplona, Spain",2
"Department of Gastroenterology, Hospital Central de Asturias, Oviedo, Spain",2
"Hematology Department, Hospital Clinic-IDIBAPS, Barcelona, Spain",2
"Hematology Department, Hospital Clínic, Barcelona, Spain",2
"Hematology Department, Hospital Clínico Universitario de Valencia, Valencia, Spain",2
"Medicine Department, Universitat Autònoma de Barcelona, 08193 Bellaterra, Spain",2
"Hematology Division, Hospital universitario y politécnico La Fe, Valencia, Spain",2
"Hematology Division, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain",2
"Hematology Department, Hospital Universitario 12 de Octubre, Madrid, Spain",2
"Hematology Division, Hospital Universitario Infanta Leonor, Madrid, Spain",2
"Hematology Division, Hospital Universitario Fundación Alcorcón, Madrid, Spain",2
"Health Services Research Network on Chronic Diseases (REDISSEC), Madrid, Spain",2
"Hematology Division, Hospital Ramon y Cajal, Madrid, Spain",2
"Hematology Division, Hospital Clínico Universitario Virgen de la Arrixaca, Murcia, Spain",2
"Medicine Department, DCEXS-Universitat Pompeu Fabra (UPF), 08002 Barcelona, Spain",2
"Hematology Division, Hospital Arnau de Vilanova, Valencia, Spain",2
"Área de Urgencias, Hospital Clínic, IDIBAPS, Universitat de Barcelona, Barcelona, Spain",2
"Department of Gastroenterology, University Hospital San Cecilio, Granada, Spain",2
Área de Biodiversidad y Conservación Universidad Rey Juan Carlos  Madrid Spain,2
"Department of Gastroenterology, Parc de Salut Mar, Barcelona, Spain",2
"redGDPS Foundation, Madrid, Spain",2
"Department of Gastroenterology, Hospital del Mar, Barcelona, Spain",2
"Hematology Department, Hospital del Mar, 08003 Barcelona, Spain",2
"Hematology Division, Hospital Regional Universitario Carlos Haya, Malaga, Spain",2
"Health Services Research Unit, IMIM (Hospital del Mar Medical Research Institute), Barcelona, Spain",2
"Health Services Research Unit, IMIM-Institut Hospital del Mar d'Investigacions Mèdiques, Barcelona, Spain",2
"Department of Genetics, Microbiology and Statistics, Faculty of Biology, Universitat de Barcelona, CIBERER, IBUB, IRSJD, 08028 Barcelona, Spain",2
"Vall d'Hebron Institute of Oncology (VHIO), Vall d'Hebron Hospital Universitari, Vall d'Hebron Barcelona Hospital Campus, Barcelona, Spain",2
"Mental Health and Psychiatric Care Research Group, Biodonostia Health Research Institute Osakidetza, San Sebastian, Spain",2
"Department of Fundamental Care and Medical-Surgical Nursing, Nursing School, Universitat de Barcelona, L'Hospitalet de Llobregat, Spain",2
"Vall d'Hebron Institute of Oncology, Vall d'Hebron University Hospital, Universitat Autònoma de Barcelona, Barcelona, Spain",2
"Vall d'Hebron Research Institute (VHIR), 08035 Barcelona, Spain",2
"Mental Health Research Group, IMIM-Hospital del Mar, Barcelona, Spain",2
"Mental Health Research Group, Hospital del Mar Research Institute, Barcelona, Spain",2
"Medical Oncology Department, Hospital Universitario 12 de Octubre, Madrid, Spain",2
"Medical Oncology Department, Hospital del Mar, Barcelona, Spain",2
"Heart Diseases Biomedical Research Group, IMIM (Hospital del Mar Medical Research Institute), 08003 Barcelona, Spain",2
"Heart Failure Clinic and Cardiology Service, University Hospital Germans Trias i Pujol, Badalona, Spain",2
"Heart Failure Unit, Cardiology Department, Hospital del Mar, 08003 Barcelona, Spain",2
"Henan Key Laboratory of Photovoltaic Materials, Henan University, Kaifeng 475004, China",2
"Heart Failure Unit, Department of Cardiology, Hospital del Mar, 08003 Barcelona, Spain",2
"Department of Gastroenterology and Clinical Biochemistry, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain",2
"Vascular and Interventional Radiology Department, Hospital Clínico San Carlos, Madrid, Spain",2
"Villaverde Mental Health Center, Clinical Management Area of Psychiatry and Mental Health, Psychiatric Service, Hospital Universitario 12 de Octubre, Madrid, Spain",2
"Department of General and Digestive Surgery, Hospital Universitario del Mar, Parc de Salut Mar, Barcelona, Spain",2
"Virgen de la Victoria Hospital, Department of Endocrinology, Instituto de Investigación Biomédica de Málaga (IBIMA), University of Málaga, 29010 Málaga, Spain",2
"Hematology Service, Hospital del Mar, Barcelona, Spain",2
"Vall d'Hebron University Hospital, Barcelona, Spain",2
"BCN MedTech, Universitat Pompeu Fabra, Barcelona, Spain",2
"Department of Endocrinology and Nutrition, Hospital del Mar, Barcelona, Spain",2
Universitat Pompeu Fabra (UPF) Barcelona Spain,2
"Department of Hematology, ICO-IJC-Hospital Germans Trias i Pujol, Badalona, Spain",2
"Department of Endocrinology and Nutrition, Hospital del Mar, Passeig Marítim, 25-29, 08003 Barcelona, Spain",2
"Universitat Pompeu Fabra (UPF), Barcelona 08003, Spain",2
"Department of Hematology, Hospital del Mar-IMIM, Barcelona, Spain",2
"Grup de Recerca en Remugants, Departament de Ciència Animal i dels Aliments, Universitat Autònoma de Barcelona (UAB), Bellaterra, Spain",2
"Universitat Pompeu Fabra (UPF). Barcelona, Spain",2
"Hospital Fundación Alcorcón, Madrid, Spain",2
"Haematology Department, Son Espases University Hospital, 07120 Palma de Mallorca, Spain",2
"Department of Hematology, Hospital del Mar, Barcelona, Spain;",2
"Autonomous University of Barcelona (UAB), Barcelona, Spain",2
"Department of Endocrinology and Nutrition, Instituto de Investigación Sanitaria San Carlos (IdISSC), 28040 Madrid, Spain",2
"Movement Disorders Unit, Neurology Department, Sant Pau Hospital, Barcelona, Spain",2
"Universitat Pompeu Fabra, Hospital Parc Tauli Sabadell, iMove Barcelona, Barcelona, Spain",2
"MRI Research Unit, Department of Radiology, Hospital del Mar, Barcelona, Spain.",2
"MRI Research Unit, Department of Radiology, Hospital del Mar, Passeig Marítim 25-29, Barcelona 08003, Spain",2
"Atención Primaria, Servicio Navarro de Salud-Osasunbidea, Pamplona, Spain",2
"MRI Research Unit, Hospital del Mar, Barcelona, Spain",2
"Grupo de Investigación DIPO, Instituto de Investigación Sanitaria Galicia Sur (IIS Galicia Sur), SERGAS-UVIGO, Spain",2
"Molecular Microbiology Department, Hospital Sant Joan de Deu, Esplugues, Barcelona, Spain",2
"Multidisciplinary Sleep Unit, Respiratory Department, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain",2
"Hospital Germans Trias i Pujol, Badalona, Spain",2
"Group of Psychiatry, Mental Health and Addictions, Vall d'Hebron Research Institute (VHIR), Psychiatric Genetics Unit, Vall d'Hebron Research Institute (VHIR), Barcelona, Catalonia, Spain",2
"Hospital Germans Trias i Pujol, 08916 Badalona, Spain",2
"Universitat Autònoma de Barcelona, Bellaterra, Spain",2
"Hospital General de Segovia, Segovia, Spain",2
"Universitat Autònoma de Barcelona, Cerdanyola del Vallès 08193, Spain",2
"Grumets Research Group, CREAF, Edifici C, Universitat Autònoma de Barcelona, 08193 Bellaterra, Catalonia, Spain",2
"Universitat Autònoma de Barcelona, Cerdanyola del Vallès, Spain",2
"Lleida Institute for Biomedical Research Dr. Pifarré Foundation, Lleida, Spain",2
"Grumets Research Group, CREAF, Edifici C, Universitat Autònoma de Barcelona, 08193 Cerdanyola del Vallès, Spain",2
"Lung Cancer and Muscle Research Group, Pulmonology Department, Hospital del Mar-IMIM, Parc de Salut Mar, 08003 Barcelona, Spain",2
"Department of Endocrinology and Nutrition, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain",2
"BETA Tech Center, TECNIO Network, University of Vic-Central University of Catalonia, Ctra de Roda 70, 08500 Vic, Spain",2
"Universitat Autónoma de Barcelona, Barcelona, Spain",2
"Musculoskeletal Research Unit, IMIM-Hospital del Mar, Barcelona, Spain",2
"Department of Hematology, Vall d'Hebron Institute of Oncology (VHIO), Vall d'Hebron Hospital Universitari, Vall d'Hebron Barcelona Hospital Campus, C/ Natzaret, 115-117, 08035, Barcelona, Spain",2
"Grumets Research Group, Geography Department, Universitat Autònoma de Barcelona, 08193 Cerdanyola del Vallès, Spain",2
